index	selection_bucket	source_kind	source_split	source_partition	class_ids	source_image	output_image	source_sha256	source_width	source_height	scale	pad_left	pad_top
75	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_weather_0325-3_8-221&512_498&610-498&610_228&595_221&512_491&527-0_0_20_5_27_32_33-62-90.jpg	finetune_quant_dataset/quant_0075.jpg	60C217E9B853E0D6B307E1E3BF0890E4315F3A66548B5B6DB5BB4CFB1440F625	720	1160	0.551724137931	121	0
76	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0280381944444-89_265-193&415_533&499-531&490_200&499_193&423_533&415-0_0_3_25_30_32_32_24-156-228.jpg	finetune_quant_dataset/quant_0076.jpg	DA35255167F6362ED1634E7261F34F145E106BB168F89D86F742F44508DBDAEF	720	1160	0.551724137931	121	0
77	blue	old	train	train	0,0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_60_0553.jpg	finetune_quant_dataset/quant_0077.jpg	EBACCB589D1146B85F59F26C139B0B498116C831687F04C2EE2987A9CA67168C	1920	1080	0.333333333333	0	140
78	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1322.jpg	finetune_quant_dataset/quant_0078.jpg	FF3F24A10CB33B5054D164358A9B063F34E2E69C96441ACAE987C39323279A35	1920	1080	0.333333333333	0	140
79	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1644.jpg	finetune_quant_dataset/quant_0079.jpg	69932891A99131EDA4470180C5F9A0EF16249E3798145FD0EB475E588FFF41AB	1920	1080	0.333333333333	0	140
80	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_base_0199748563219-82_106-234&480_443&602-445&550_240&612_249&534_454&472-0_0_10_26_26_26_18-115-27.jpg	finetune_quant_dataset/quant_0080.jpg	22E2C42277F7C9AF753C8E85AE0FCA443D2A09212A83069EB2878904CA9DDCCE	720	1160	0.551724137931	121	0
81	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_56_0938.jpg	finetune_quant_dataset/quant_0081.jpg	129B29BDACC7C78565FAFBCAB87B23E4965F1A24A4508F2D179D50740085F7CE	1920	1080	0.333333333333	0	140
82	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_rotate_0426-18_5-242&462_481&611-444&611_242&543_279&462_481&530-10_10_20_6_25_24_32-120-194.jpg	finetune_quant_dataset/quant_0082.jpg	95705F586C409A9C3929EEDCB610E75B3DE34CA318492DB13DAAB89BCAF30CF9	720	1160	0.551724137931	121	0
83	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0653.jpg	finetune_quant_dataset/quant_0083.jpg	9F9E6F22341BBCBB75762837A43C786945BA9C1277A56ED81D1F629C2DC074DD	1600	1200	0.4	0	80
84	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0374348958333-90_90-192&456_537&565-536&565_192&557_192&456_537&462-0_0_5_25_26_26_26_26-124-241.jpg	finetune_quant_dataset/quant_0084.jpg	C3957B011E744B2A0CA73C409506CCCED628DB49F8FB983D2AEECD6FDA351A4D	720	1160	0.551724137931	121	0
85	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0432.jpg	finetune_quant_dataset/quant_0085.jpg	8476A658713729210B10509C47C1F7BEBD8AC74CC1A84F573C9285FA48109025	1920	1080	0.333333333333	0	140
86	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0817.jpg	finetune_quant_dataset/quant_0086.jpg	AE4EDC77290FF0A61CC672A88F166A919CEF9044ABBDAC9057CD64ADDA0A8349	1920	1080	0.333333333333	0	140
87	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_57_0627.jpg	finetune_quant_dataset/quant_0087.jpg	5D06E7E9047F4453B8DEDF196D4C7ACAD4EAA1274AF20C718758D991B5184643	1920	1080	0.333333333333	0	140
88	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_62_0303.jpg	finetune_quant_dataset/quant_0088.jpg	30ACEE88733543FAF32C523F115086727DB401CD427EF0E6BDE4FC2F7E90CF44	1920	1080	0.333333333333	0	140
89	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0963.jpg	finetune_quant_dataset/quant_0089.jpg	C58C1697517B5C3F6F49662EB69214BA3B226930714CC5C4ECCF305B01D3F4AA	1920	1080	0.333333333333	0	140
90	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1723.jpg	finetune_quant_dataset/quant_0090.jpg	40C262113AB276B65D73844171BCC81C2101283B64BA8892872BA4D5223D6FFA	1920	1080	0.333333333333	0	140
91	other_all	special	train	澳门出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\澳门出入境车牌\粤Z0933澳.jpg	finetune_quant_dataset/quant_0091.jpg	7FF8E83629D8098241895F488EBF7A9A301678F66E70117AC125D07D8F9F051D	1600	1200	0.4	0	80
92	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_05047200520833333-90_262-131&459_574&574-565&570_145&574_131&460_574&459-0_0_3_25_25_30_31_31-84-76.jpg	finetune_quant_dataset/quant_0092.jpg	1D22AB636FC5DD9554D0C2B573DD0AB0FE27974C9624554792364C9FD9CA7797	720	1160	0.551724137931	121	0
93	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_40_0601.jpg	finetune_quant_dataset/quant_0093.jpg	214060A5AE70F5D664A4B3AC8D12B2D23A506406864AEBEDD921D634B32C5749	1920	1080	0.333333333333	0	140
94	other_all	special	train	香港出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\香港出入境车牌\粤Z9646港.jpg	finetune_quant_dataset/quant_0094.jpg	BE445B9D147A62CE58819F20999689256A2743FF7FBAD0E77FB27FD4989C6849	1600	1200	0.4	0	80
95	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0130479600694-87_268-266&412_451&483-451&470_270&483_266&423_444&412-0_0_3_24_29_25_24_30-106-47.jpg	finetune_quant_dataset/quant_0095.jpg	05216BDA05932DE8EF569EC88211CF98AD8112A1866543D1B0941084F498EC45	720	1160	0.551724137931	121	0
96	other_all	special	train	香港出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\香港出入境车牌\粤Z1093港.jpg	finetune_quant_dataset/quant_0096.jpg	1F5ADD02A1901C259C9C149E962B55FD8C88B9EE4CFCD924C1A873CD0B15AB3A	1600	1200	0.4	0	80
97	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_36_0806.jpg	finetune_quant_dataset/quant_0097.jpg	C509DFA52F3AC82F4AF42CE5EA279D4ECC409205DBF8AC700F1B04A413927808	1920	1080	0.333333333333	0	140
98	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_022216796875-89_267-198&400_471&482-471&474_202&482_198&408_467&400-0_0_3_24_32_30_31_28-95-58.jpg	finetune_quant_dataset/quant_0098.jpg	12DB9603055C62E5696EEA2D0BDF917DE809B40A2A60DD44FADFCB8CFE47DA86	720	1160	0.551724137931	121	0
99	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_57_0212.jpg	finetune_quant_dataset/quant_0099.jpg	C92F81BD53904D54385B83514340CEE81ED075716C3278046B627ED8713C1437	1600	1200	0.4	0	80
100	blue	old	train	train	0,0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_58_0154.jpg	finetune_quant_dataset/quant_0100.jpg	C87ABC7AC2607214517395706A18FFBDC1AF8D78BE6CBDED863BCC3ECA426EAE	1920	1080	0.333333333333	0	140
101	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0308463541667-90_260-203&461_512&562-512&562_217&549_203&461_504&467-0_0_3_25_25_25_24_29-111-158.jpg	finetune_quant_dataset/quant_0101.jpg	9FA5F81A2521863A12171B9417FDDEEE19FB9D8959E84E9AAB516C85F582CC28	720	1160	0.551724137931	121	0
102	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_tilt_0527-29_38-348&501_562&707-546&596_348&707_364&612_562&501-11_0_24_7_10_32_30-111-55.jpg	finetune_quant_dataset/quant_0102.jpg	D8F6E98A15BE134D0B23A2CE20A7F85FF6C841A2B6E7F6D4357776C76DD6A3ED	720	1160	0.551724137931	121	0
103	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0892.jpg	finetune_quant_dataset/quant_0103.jpg	8D5E61B2C48ED3AC4B313C613E690BF40CA20C7D3BB6B8E4352111AEA1A13EDF	1920	1080	0.333333333333	0	140
104	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0298958333333-90_93-189&435_517&527-517&527_199&522_189&439_513&435-0_0_3_25_25_24_25_25-150-81.jpg	finetune_quant_dataset/quant_0104.jpg	D98FF9015A9F4EA23F5A1BBE1E2F214315D9C5E639E284B160527991BE3344A0	720	1160	0.551724137931	121	0
105	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1459.jpg	finetune_quant_dataset/quant_0105.jpg	96ACF9ADCC9E8CFEFEE35EC1A6071E6CAC2EB18362B109231BBFD6D4402F1284	1600	1200	0.4	0	80
106	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1356.jpg	finetune_quant_dataset/quant_0106.jpg	4C5B250E0BC7FD1C27064F8030E68B940398B0ED1FBF1D2FBC47F3598F982392	1920	1080	0.333333333333	0	140
107	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_45_0938.jpg	finetune_quant_dataset/quant_0107.jpg	F337226D8C05BBF4C14096AF08EB95440B592D7AE3929B1A0056E89915D480E9	1920	1080	0.333333333333	0	140
108	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_45_0654.jpg	finetune_quant_dataset/quant_0108.jpg	9D1EF75E484C0ECED4C36EB8118CED4DBA6962EF7BE90D4324C8F2188A95EAA9	1920	1080	0.333333333333	0	140
109	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_017782118055555556-90_262-263&502_504&576-504&576_271&567_263&504_501&502-0_0_3_24_25_30_30_25-94-3.jpg	finetune_quant_dataset/quant_0109.jpg	3DC74F94CD3E950BB0471B6EC949EB118D135375648CCA1F2FD3D51C8E90C4DC	720	1160	0.551724137931	121	0
110	yellow_single	old	train	train	2,2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_1 (180).jpg	finetune_quant_dataset/quant_0110.jpg	1CAB1DB15817E8D8BDA43FEB7A6469209E8DC7D9D1FB3C007E6F45E496DF0CBB	1628	1236	0.39312039312	0	77
111	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_61_0027.jpg	finetune_quant_dataset/quant_0111.jpg	2CDC4C076CC4D22A04CBB77F34E23264CF45E36A22333C095E707F266D5B723C	1600	1200	0.4	0	80
112	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_tilt_0483-20_44-249&429_495&593-456&516_249&593_288&506_495&429-0_0_10_29_25_32_16-148-47.jpg	finetune_quant_dataset/quant_0112.jpg	D332F18EB64A2915E2AFD69F7A9C21356CC2CBBC405480552E8097DB86AA5ED7	720	1160	0.551724137931	121	0
113	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_02794921875-90_258-207&415_525&504-525&496_223&504_207&418_522&415-0_0_3_24_27_25_30_32-88-150.jpg	finetune_quant_dataset/quant_0113.jpg	EDDB0AD6BD1A7808F7A60115BF1B536C2F032F7188AE8099B349FA99B25A9CCD	720	1160	0.551724137931	121	0
114	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_62_0170.jpg	finetune_quant_dataset/quant_0114.jpg	1A62C139AF5B5E291F8715C2BD46B4DDA00DA264886E424B19FF749EDAF04FD8	1600	1200	0.4	0	80
115	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_53_0170.jpg	finetune_quant_dataset/quant_0115.jpg	6BA1B1F76B8E223EBA0D898065730DD1528F14CAFCFC4CF96CF92A589A91EFBD	1920	1080	0.333333333333	0	140
116	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0704.jpg	finetune_quant_dataset/quant_0116.jpg	FD9A95076DB542C3C41D12E543C848A5B51494A920835B9E38390ED3B47EAD86	1600	1200	0.4	0	80
117	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_1 (565).jpg	finetune_quant_dataset/quant_0117.jpg	0292775C61ACB98EEF69C29A08751183E486257F1E02811EF593252AC3C2F195	1628	1236	0.39312039312	0	77
118	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_01650390625-89_95-194&434_428&505-424&499_196&505_194&441_428&434-0_0_3_25_24_26_24_32-89-23.jpg	finetune_quant_dataset/quant_0118.jpg	D500E7CB9ED90193F8055CAE5214B6085733CAE7516579561DDA559997CDEE00	720	1160	0.551724137931	121	0
119	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_rotate_0156-17_8-375&457_501&561-501&525_385&561_375&493_491&457-0_0_5_30_27_32_21-113-71.jpg	finetune_quant_dataset/quant_0119.jpg	BDC7B82C80DD7C81D2982C120B9E3FB0284F84AAF93C4935734E87204CE59CFB	720	1160	0.551724137931	121	0
120	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1685.jpg	finetune_quant_dataset/quant_0120.jpg	6BA9B4FF620ECFD8DDA83E5215C4570942CD181BD080F32FC2005B20E4CE5042	1920	1080	0.333333333333	0	140
121	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0337999131944-92_97-175&474_525&572-525&572_193&559_175&474_518&478-0_0_3_26_25_24_25_25-126-142.jpg	finetune_quant_dataset/quant_0121.jpg	74047F4E97F2EDC3CC14256FD2066CACB7028EBF2AECA3B70A84DF74C55F40A8	720	1160	0.551724137931	121	0
122	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_56_0237.jpg	finetune_quant_dataset/quant_0122.jpg	D1D41C548D2541C9D6E49A6A44F0B0EA97DDAD2FC912C6E1044CDDBB7C6A2FE4	1920	1080	0.333333333333	0	140
123	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1712.jpg	finetune_quant_dataset/quant_0123.jpg	89DF075F72366EF2E234D2F938B2DC565F0CE1CEF4E67BF3EEB5C4792F09B36F	1920	1080	0.333333333333	0	140
124	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_1 (97).jpg	finetune_quant_dataset/quant_0124.jpg	4C71D777FE793D969A32BA9458C64C1DDC1CFF41E50D3D778C0CE8FE6D073CD0	1628	1236	0.39312039312	0	77
125	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0108984375-88_263-295&462_481&522-481&522_302&522_295&470_477&462-0_0_3_24_30_32_33_32-144-122.jpg	finetune_quant_dataset/quant_0125.jpg	1C40C71FF864E5953DD6D8B412416C5D561626C4FCFC923B1627B776CEC6DFEA	720	1160	0.551724137931	121	0
126	yellow_single	old	train	train	0,2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_61_0106.jpg	finetune_quant_dataset/quant_0126.jpg	54D8C645C85375847C93D86F054DB4334DA33433DD128DBA77553CF670886511	1600	1200	0.4	0	80
127	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_42_0437.jpg	finetune_quant_dataset/quant_0127.jpg	C007E553F7128AB0AFA8515322F2C995207D53373FF8E610E12F14B660FF5606	1920	1080	0.333333333333	0	140
128	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0218402777778-90_269-222&396_494&477-494&477_223&477_222&396_493&397-0_0_3_24_28_33_29_32-114-61.jpg	finetune_quant_dataset/quant_0128.jpg	3DB94917DE9440A25114B8CE044516672E52DBBB8005EAE1FDBDEFE5CEB6FFEC	720	1160	0.551724137931	121	0
129	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_304205729166666667-90_267-157&418_537&529-535&525_161&529_157&418_537&422-0_0_3_24_33_32_24_33-117-260.jpg	finetune_quant_dataset/quant_0129.jpg	3207DC909721EAD6E621098812BEFF504C046B09056D5D63AC389F3424047C96	720	1160	0.551724137931	121	0
130	yellow_single	old	train	train	0,2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_54_0818.jpg	finetune_quant_dataset/quant_0130.jpg	DFA4769A73FA130A63169C09D5E5A29FAFE77C54A03B7C929AF860F927EDBEE7	1600	1200	0.4	0	80
131	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_39_0405.jpg	finetune_quant_dataset/quant_0131.jpg	4E6DFD940B23E09C4F43C4AD8BEE3A055A9ED3E54ED8A7D6781F7F69405AAEC9	1920	1080	0.333333333333	0	140
132	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_019296875-90_269-260&473_507&552-506&551_260&552_261&473_507&474-0_0_3_24_28_33_29_32-141-31.jpg	finetune_quant_dataset/quant_0132.jpg	DD467B7F633929E15B7462F2E5E257D9D39D80005CABC762C240652EE21494A2	720	1160	0.551724137931	121	0
133	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1010.jpg	finetune_quant_dataset/quant_0133.jpg	8DF9F5F053B3037AD61F68A43999647D7E13AA12D793888AAB453FF89C1D78F3	1920	1080	0.333333333333	0	140
134	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0117513020833-91_96-241&474_431&537-431&537_245&531_241&474_427&477-0_0_3_24_29_33_24_31-151-56.jpg	finetune_quant_dataset/quant_0134.jpg	8756BEE54B39545E657641890CF6422CB656640B9E1DE74EEE5FFFD7DF7AC180	720	1160	0.551724137931	121	0
135	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_0333984375-90_90-191&468_533&566-533&566_191&566_195&468_533&470-0_0_3_24_33_32_27_27-120-20.jpg	finetune_quant_dataset/quant_0135.jpg	EF47FB64B31F1A6CD12EC24A4B3549788DB3B0DAAD322D7BF1B212F1861EC376	720	1160	0.551724137931	121	0
136	green	old	train	train	1	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_green_train_3041171875-90_94-144&411_516&523-511&518_152&523_144&411_516&420-0_0_3_24_25_32_32_24-197-121.jpg	finetune_quant_dataset/quant_0136.jpg	50819B8F4E6C9A08189BB5EEB7E52E0D74A2905A19B584515B08257B69337655	720	1160	0.551724137931	121	0
137	other_all	special	train	教练车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\教练车牌\粤C2129学.jpg	finetune_quant_dataset/quant_0137.jpg	0ECC8AC2D49A9CF7A15176E263C540FA8C08F40BA254F75FCCDDF4DEDF3038CF	1600	1200	0.4	0	80
138	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_1 (520).jpg	finetune_quant_dataset/quant_0138.jpg	4A83816D76BFE79B45126CD0F7742AF6B909F516103FC8100E1FA58C49B7B2DF	1628	1236	0.39312039312	0	77
139	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_36_0860.jpg	finetune_quant_dataset/quant_0139.jpg	D1FC9567CAA2D81C7F95101A86A056931FDCC500EDA5A1D186ED4408EDF178E0	1920	1080	0.333333333333	0	140
140	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_1627.jpg	finetune_quant_dataset/quant_0140.jpg	B0C24029C5A372458DC795582075E1A9D60294B850F4ADDF35CC1A2951FD569E	1920	1080	0.333333333333	0	140
141	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0951.jpg	finetune_quant_dataset/quant_0141.jpg	1F6A24582E9BF82FE0F5B828BB2D6839919C9E96D04455EABEE63061F1641F63	1920	1080	0.333333333333	0	140
142	blue	old	train	train	0	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\ccpd_blue_ccpd_fn_0064-1_1-303&530_425&574-425&574_303&570_303&530_425&534-0_0_33_5_33_24_32-91-7.jpg	finetune_quant_dataset/quant_0142.jpg	9FDB625FECE8C317ADCC64424AC10E9A4E490589D6ACB438C118B69A1DD26F4A	720	1160	0.551724137931	121	0
143	other_all	special	train	教练车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\教练车牌\粤C2403学.jpg	finetune_quant_dataset/quant_0143.jpg	ADA8AE389DF0A3A87308E4D9B5FBE9620E493D246865C2672CFD7D0F19481DA4	1600	1200	0.4	0	80
144	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_66_0795.jpg	finetune_quant_dataset/quant_0144.jpg	CF494A19828758DC27A553212B5D1AE3C2E4BF82FC5585C4F199BC47458A47BA	1920	1080	0.333333333333	0	140
145	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_45_0496.jpg	finetune_quant_dataset/quant_0145.jpg	3CE72105775260D0D7F2C76A1F414157FEE29B8FE7DB33098052090BBB935040	1920	1080	0.333333333333	0	140
146	other_all	old	train	train	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_36_0178.jpg	finetune_quant_dataset/quant_0146.jpg	E84DD57E3ADD97A7FB8EF8991803B46AE26E98065FE7139B8D14852DE0B1B689	1920	1080	0.333333333333	0	140
147	yellow_single	old	train	train	0,2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_57_0915.jpg	finetune_quant_dataset/quant_0147.jpg	698DE68FE97C248D6BE0C8FFB0375AF4B50E0C42EEA7929EBDA5A3B17AC7BD7A	1920	1080	0.333333333333	0	140
148	other_all	special	train	澳门出入境车牌	3	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\特殊车牌\image\澳门出入境车牌\粤Z7367澳.jpg	finetune_quant_dataset/quant_0148.jpg	08EA589D43F96C065E77C4B3B1EA5D6BE885846233B3D48F5EDC60E0033A2ADF	1600	1200	0.4	0	80
149	yellow_single	old	train	train	2	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_format\images\train\crpd_42_1971.jpg	finetune_quant_dataset/quant_0149.jpg	E1A349D126A98AB562610985E9264C246AEAD069D08F5C0E5BFCD1537FEB62BD	1920	1080	0.333333333333	0	140
